Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, State-gov);(fnlwgt, '\'(138590-176261.5]\'');0.0022;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 9);(relationship, Other-relative);0.0022;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Handlers-cleaners);(relationship, Not-in-family);0.0022;;
U;0;(education_num, 10);(occupation, Machine-op-inspct);(relationship, Own-child);0.0022;;
U;0;(type_employer, Self-emp-not-inc);(occupation, Farming-fishing);(relationship, Own-child);0.0022;;
U;0;(education_num, 11);(marital_status, Never-married);(relationship, Unmarried);0.0022;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-not-inc);(occupation, Farming-fishing);0.0022;;
U;1;(education_num, 14);(relationship, Wife);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0022;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 14);(relationship, Wife);0.0022;;
U;0;(education_num, 11);(occupation, Other-service);(relationship, Not-in-family);0.0021;;
U;0;(age, '\'(27.5-34.5]\'');(marital_status, Never-married);(occupation, Farming-fishing);0.0021;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 8);(marital_status, Never-married);0.0021;;
U;0;(type_employer, Federal-gov);(relationship, Not-in-family);(race, Black);0.0021;;
U;0;(age, '\'(34.5-39.5]\'');(type_employer, Local-gov);(relationship, Unmarried);0.0021;;
U;0;(occupation, Farming-fishing);(relationship, Unmarried);(sex, Male);0.0021;;
U;0;(education_num, 9);(relationship, Own-child);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0021;;
U;0;(education_num, 6);(occupation, Other-service);(relationship, Not-in-family);0.0021;;
U;0;(fnlwgt, '\'(96945-138590]\'');(occupation, Machine-op-inspct);(race, Black);0.0021;;
U;0;(age, '\'(27.5-34.5]\'');(type_employer, Local-gov);(relationship, Own-child);0.0021;;
U;0;(education_num, 7);(occupation, Sales);(sex, Female);0.0021;;
U;0;(type_employer, Local-gov);(fnlwgt, '\'(276793.5-inf)\'');(relationship, Own-child);0.0021;;
U;0;(education_num, 4);(marital_status, Widowed);(sex, Female);0.0021;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 6);(marital_status, Never-married);0.0021;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(occupation, Farming-fishing);(relationship, Own-child);0.0021;;
U;0;(occupation, Craft-repair);(relationship, Other-relative);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0021;;
U;1;(type_employer, Self-emp-inc);(education_num, 15);(hr_worked_per_week, '\'(52.5-inf)\'');0.0021;;
U;1;(type_employer, Private);(education_num, 15);(occupation, Craft-repair);0.0021;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 14);(occupation, Craft-repair);0.0021;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 6);(marital_status, Never-married);0.0021;;
U;0;(education_num, 7);(marital_status, Never-married);(occupation, Sales);0.0021;;
U;0;(education_num, 5);(occupation, Other-service);(sex, Female);0.0021;;
U;0;(type_employer, State-gov);(occupation, Other-service);(relationship, Not-in-family);0.0021;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 7);(occupation, Handlers-cleaners);0.0021;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-inc);(relationship, Own-child);0.0021;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(relationship, Other-relative);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0021;;
U;0;(marital_status, Separated);(occupation, Adm-clerical);(race, Black);0.0021;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Local-gov);(fnlwgt, '\'(138590-176261.5]\'');0.0021;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(occupation, Handlers-cleaners);(relationship, Not-in-family);0.0021;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(138590-176261.5]\'');(relationship, Other-relative);0.0021;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(marital_status, Divorced);(occupation, Machine-op-inspct);0.0021;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Machine-op-inspct);(relationship, Unmarried);0.0021;;
U;0;(type_employer, Private);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0021;;
U;0;(occupation, Transport-moving);(relationship, Not-in-family);(race, Black);0.0021;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 15);(occupation, Exec-managerial);0.0020;;
U;1;(age, '\'(45.5-52.5]\'');(fnlwgt, '\'(276793.5-inf)\'');(education_num, 15);0.0020;;
U;1;(type_employer, Self-emp-inc);(marital_status, Married-civ-spouse);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0020;;
U;1;(type_employer, Self-emp-inc);(relationship, Husband);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0020;;
U;0;(marital_status, Married-spouse-absent);(sex, Female);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0020;;
U;0;(education_num, 10);(marital_status, Divorced);(occupation, Tech-support);0.0020;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 7);(race, Black);0.0020;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Farming-fishing);0.0020;;
U;0;(education_num, 5);(occupation, Other-service);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0020;;
U;0;(type_employer, Local-gov);(fnlwgt, '\'(276793.5-inf)\'');(relationship, Unmarried);0.0020;;
U;0;(education_num, 5);(marital_status, Never-married);(occupation, Other-service);0.0020;;
U;0;(education_num, 5);(marital_status, Never-married);(sex, Female);0.0020;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 12);(marital_status, Divorced);0.0020;;
U;0;(type_employer, Local-gov);(occupation, Adm-clerical);(relationship, Own-child);0.0020;;
U;0;(marital_status, Divorced);(occupation, Machine-op-inspct);(relationship, Own-child);0.0020;;
U;0;(age, '\'(-inf-27.5]\'');(marital_status, Divorced);(occupation, Sales);0.0020;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 8);(marital_status, Never-married);0.0020;;
U;0;(fnlwgt, '\'(96945-138590]\'');(occupation, Machine-op-inspct);(relationship, Own-child);0.0020;;
U;0;(type_employer, Local-gov);(fnlwgt, '\'(-inf-96945]\'');(relationship, Own-child);0.0020;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 5);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0020;;
U;0;(marital_status, Widowed);(occupation, Other-service);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0020;;
U;0;(fnlwgt, '\'(96945-138590]\'');(occupation, Machine-op-inspct);(relationship, Unmarried);0.0020;;
U;0;(age, '\'(-inf-27.5]\'');(occupation, Machine-op-inspct);(race, Black);0.0020;;
U;0;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(-inf-96945]\'');(relationship, Own-child);0.0020;;
U;0;(marital_status, Never-married);(relationship, Own-child);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0020;;
U;0;(education_num, 6);(occupation, Other-service);(race, Black);0.0020;;
U;0;(education_num, 11);(marital_status, Separated);(sex, Female);0.0020;;
U;1;(education_num, 13);(occupation, Protective-serv);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0019;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 4);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0019;;
U;0;(type_employer, Private);(education_num, 9);(race, Other);0.0019;;
U;0;(age, '\'(39.5-45.5]\'');(marital_status, Separated);(occupation, Other-service);0.0019;;
U;0;(age, '\'(39.5-45.5]\'');(relationship, Other-relative);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0019;;
U;0;(type_employer, Local-gov);(occupation, Other-service);(relationship, Unmarried);0.0019;;
U;0;(education_num, 12);(marital_status, Divorced);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0019;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(occupation, Machine-op-inspct);(relationship, Own-child);0.0019;;
U;0;(type_employer, State-gov);(fnlwgt, '\'(-inf-96945]\'');(relationship, Own-child);0.0019;;
U;0;(education_num, 6);(race, Black);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0019;;
U;0;(marital_status, Never-married);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0019;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0019;;
U;0;(fnlwgt, '\'(96945-138590]\'');(education_num, 6);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0019;;
U;0;(age, '\'(27.5-34.5]\'');(relationship, Other-relative);(sex, Female);0.0019;;
U;0;(marital_status, Divorced);(occupation, Handlers-cleaners);(sex, Female);0.0019;;
U;0;(occupation, Handlers-cleaners);(relationship, Not-in-family);(sex, Female);0.0019;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(relationship, Other-relative);(race, Black);0.0019;;
U;0;(education_num, 8);(relationship, Not-in-family);(sex, Female);0.0019;;
U;0;(education_num, 4);(occupation, Other-service);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0019;;
U;0;(age, '\'(-inf-27.5]\'');(race, Amer-Indian-Eskimo);(sex, Male);0.0019;;
U;0;(fnlwgt, '\'(96945-138590]\'');(occupation, Handlers-cleaners);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0018;;
U;0;(occupation, Farming-fishing);(relationship, Not-in-family);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0018;;
U;0;(education_num, 7);(marital_status, Never-married);(occupation, Adm-clerical);0.0018;;
U;0;(type_employer, Private);(occupation, Farming-fishing);(relationship, Unmarried);0.0018;;
U;0;(age, '\'(34.5-39.5]\'');(type_employer, Private);(education_num, 5);0.0018;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 11);(relationship, Own-child);0.0018;;
U;0;(age, '\'(52.5-inf)\'');(education_num, 6);(occupation, Other-service);0.0018;;
U;0;(education_num, 4);(marital_status, Never-married);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0018;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 6);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0018;;
U;0;(education_num, 6);(marital_status, Never-married);(occupation, Craft-repair);0.0018;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 7);(race, Black);0.0018;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 8);(sex, Female);0.0018;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 6);(race, Black);0.0018;;
U;0;(occupation, Other-service);(sex, Female);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0018;;
U;0;(education_num, 12);(relationship, Unmarried);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0018;;
U;0;(marital_status, Never-married);(occupation, Transport-moving);(sex, Female);0.0018;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 6);(relationship, Not-in-family);0.0018;;
U;0;(education_num, 13);(occupation, Adm-clerical);(relationship, Unmarried);0.0018;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Exec-managerial);(relationship, Own-child);0.0018;;
U;0;(marital_status, Divorced);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0018;;
U;0;(type_employer, State-gov);(fnlwgt, '\'(138590-176261.5]\'');(relationship, Own-child);0.0018;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(relationship, Own-child);(hr_worked_per_week, '\'(52.5-inf)\'');0.0018;;
U;0;(occupation, Farming-fishing);(relationship, Own-child);(hr_worked_per_week, '\'(52.5-inf)\'');0.0018;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 7);(relationship, Other-relative);0.0018;;
U;0;(occupation, Handlers-cleaners);(relationship, Not-in-family);(race, Black);0.0018;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(relationship, Other-relative);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0018;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 12);(occupation, Other-service);0.0018;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(marital_status, Divorced);(occupation, Machine-op-inspct);0.0018;;
U;0;(age, '\'(-inf-27.5]\'');(marital_status, Divorced);(occupation, Other-service);0.0018;;
U;1;(age, '\'(39.5-45.5]\'');(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 15);0.0018;;
U;1;(education_num, 14);(occupation, Craft-repair);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0018;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(education_num, 6);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 5);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Federal-gov);(sex, Female);0.0017;;
U;0;(type_employer, Federal-gov);(marital_status, Never-married);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0017;;
U;0;(education_num, 7);(relationship, Unmarried);(race, Black);0.0017;;
U;0;(age, '\'(39.5-45.5]\'');(relationship, Other-relative);(sex, Female);0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, State-gov);(race, Black);0.0017;;
U;0;(age, '\'(27.5-34.5]\'');(occupation, Handlers-cleaners);(race, Black);0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, State-gov);(fnlwgt, '\'(96945-138590]\'');0.0017;;
U;0;(education_num, 4);(relationship, Not-in-family);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0017;;
U;0;(education_num, 10);(relationship, Other-relative);(race, Black);0.0017;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Separated);(race, Black);0.0017;;
U;0;(education_num, 7);(marital_status, Never-married);(relationship, Unmarried);0.0017;;
U;0;(age, '\'(27.5-34.5]\'');(marital_status, Divorced);(occupation, Transport-moving);0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Federal-gov);(education_num, 9);0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(-inf-96945]\'');(marital_status, Divorced);0.0017;;
U;0;(type_employer, Private);(education_num, 6);(marital_status, Widowed);0.0017;;
U;0;(age, '\'(27.5-34.5]\'');(marital_status, Married-spouse-absent);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0017;;
U;0;(age, '\'(27.5-34.5]\'');(race, Other);(sex, Male);0.0017;;
U;0;(type_employer, State-gov);(marital_status, Never-married);(occupation, Tech-support);0.0017;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 7);(sex, Female);0.0017;;
U;0;(education_num, 12);(marital_status, Never-married);(relationship, Unmarried);0.0017;;
U;0;(age, '\'(27.5-34.5]\'');(occupation, Adm-clerical);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0017;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Federal-gov);(occupation, Adm-clerical);0.0017;;
U;0;(marital_status, Never-married);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0017;;
U;0;(age, '\'(39.5-45.5]\'');(education_num, 9);(relationship, Other-relative);0.0017;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(occupation, Machine-op-inspct);(relationship, Own-child);0.0017;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Widowed);(occupation, Adm-clerical);0.0017;;
U;0;(age, '\'(34.5-39.5]\'');(marital_status, Separated);(occupation, Other-service);0.0017;;
U;0;(type_employer, Private);(occupation, Protective-serv);(relationship, Own-child);0.0017;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Farming-fishing);(relationship, Own-child);0.0017;;
U;0;(type_employer, Federal-gov);(marital_status, Never-married);(relationship, Unmarried);0.0017;;
U;0;(type_employer, Local-gov);(marital_status, Widowed);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0017;;
U;0;(education_num, 6);(relationship, Not-in-family);(race, Black);0.0017;;
U;0;(education_num, 7);(occupation, Adm-clerical);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0017;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 6);(occupation, Other-service);0.0017;;
U;1;(education_num, 6);(marital_status, Married-civ-spouse);(occupation, Prof-specialty);0.0017;;
U;1;(education_num, 12);(occupation, Exec-managerial);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0017;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 6);(relationship, Own-child);0.0016;;
U;0;(occupation, Transport-moving);(relationship, Not-in-family);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0016;;
U;0;(education_num, 10);(occupation, Farming-fishing);(relationship, Not-in-family);0.0016;;
U;0;(occupation, Craft-repair);(relationship, Own-child);(sex, Female);0.0016;;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(marital_status, Separated);(occupation, Adm-clerical);0.0016;;
U;0;(age, '\'(45.5-52.5]\'');(occupation, Transport-moving);(relationship, Not-in-family);0.0016;;
U;0;(education_num, 4);(race, Black);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0016;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Machine-op-inspct);(relationship, Own-child);0.0016;;
U;0;(occupation, Transport-moving);(relationship, Unmarried);(sex, Female);0.0016;;
U;0;(education_num, 9);(occupation, Exec-managerial);(relationship, Own-child);0.0016;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0016;;
U;0;(education_num, 4);(occupation, Machine-op-inspct);(sex, Female);0.0016;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(marital_status, Married-spouse-absent);(sex, Female);0.0016;;
U;0;(education_num, 7);(marital_status, Divorced);(occupation, Other-service);0.0016;;
U;0;(education_num, 5);(race, Black);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0016;;
U;0;(age, '\'(-inf-27.5]\'');(education_num, 9);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0016;;
U;0;(education_num, 7);(occupation, Machine-op-inspct);(sex, Female);0.0016;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 5);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0016;;
U;0;(age, '\'(52.5-inf)\'');(type_employer, Private);(relationship, Own-child);0.0016;;
U;0;(education_num, 7);(marital_status, Divorced);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0016;;
U;0;(age, '\'(27.5-34.5]\'');(occupation, Handlers-cleaners);(sex, Female);0.0016;;
U;0;(education_num, 10);(occupation, Farming-fishing);(relationship, Own-child);0.0016;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(occupation, Farming-fishing);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0016;;
U;0;(fnlwgt, '\'(96945-138590]\'');(occupation, Handlers-cleaners);(relationship, Not-in-family);0.0016;;
U;0;(age, '\'(27.5-34.5]\'');(marital_status, Divorced);(occupation, Handlers-cleaners);0.0016;;
U;0;(education_num, 9);(marital_status, Never-married);(occupation, Tech-support);0.0016;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 15);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0016;;
U;1;(type_employer, Self-emp-inc);(education_num, 14);(occupation, Sales);0.0016;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(276793.5-inf)\'');(hr_worked_per_week, '\'(40.5-47.5]\'');0.0016;;
U;1;(type_employer, Self-emp-inc);(education_num, 15);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0016;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 15);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0016;;
U;1;(education_num, 6);(occupation, Prof-specialty);(relationship, Husband);0.0016;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 12);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0016;;
U;1;(education_num, 8);(marital_status, Married-civ-spouse);(occupation, Sales);0.0016;;
U;0;(type_employer, State-gov);(marital_status, Divorced);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0015;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(206692.5-276793.5]\'');(marital_status, Divorced);0.0015;;
U;0;(education_num, 8);(marital_status, Never-married);(occupation, Sales);0.0015;;
U;0;(marital_status, Divorced);(occupation, Handlers-cleaners);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0015;;
U;0;(occupation, Handlers-cleaners);(relationship, Unmarried);(race, Black);0.0015;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(96945-138590]\'');(education_num, 8);0.0015;;
U;0;(fnlwgt, '\'(96945-138590]\'');(education_num, 8);(marital_status, Never-married);0.0015;;
U;0;(education_num, 4);(marital_status, Widowed);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0015;;
U;0;(type_employer, Private);(relationship, Unmarried);(race, Amer-Indian-Eskimo);0.0015;;
U;0;(age, '\'(45.5-52.5]\'');(marital_status, Divorced);(occupation, Transport-moving);0.0015;;
U;0;(education_num, 9);(race, Asian-Pac-Islander);(sex, Female);0.0015;;
U;0;(education_num, 5);(race, Black);(sex, Female);0.0015;;
U;0;(age, '\'(27.5-34.5]\'');(type_employer, State-gov);(relationship, Own-child);0.0015;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Handlers-cleaners);(sex, Female);0.0015;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(marital_status, Never-married);(occupation, Transport-moving);0.0015;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(-inf-96945]\'');(education_num, 8);0.0015;;
