Severity,Start_Time,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Snow_Or_Ice,Low_Vis_Weather,Rain,Freezing?,Slowdown,Season
1,2016-12-16 13:14:37,0.01,Interstate,24.8,46.0,30.51,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-16 15:12:12,0.01,Interstate,26.6,29.0,30.44,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-16 16:00:15,0.01,large_local,23.0,33.0,30.46,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-16 15:59:33,0.01,Interstate,21.2,42.0,30.38,10.0,S,unknown,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-16 16:24:11,0.01,Interstate,23.0,33.0,30.44,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-16 17:47:12,0.01,large_local,21.9,28.0,30.41,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-16 18:03:05,0.01,large_local,24.8,36.0,30.43,10.0,Variable,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-16 18:15:29,0.01,Interstate,21.9,28.0,30.41,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-16 18:26:36,0.01,Interstate,26.6,51.0,30.44,10.0,S,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-16 18:41:14,0.01,Interstate,26.6,51.0,30.44,10.0,S,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-17 14:25:27,0.01,Interstate,32.0,88.0,29.83,5.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-17 15:15:02,0.01,large_local,33.8,81.0,29.91,5.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-17 17:10:21,0.01,large_local,32.0,100.0,29.92,4.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-17 18:15:19,0.01,large_local,32.0,100.0,29.93,3.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-17 18:28:03,0.01,Interstate,32.0,100.0,29.91,5.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Winter
1,2016-12-17 18:58:06,0.01,Interstate,35.1,96.0,29.96,4.0,Calm,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-17 21:46:42,0.01,Beltway,37.0,96.0,29.9,6.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-18 08:14:37,0.01,large_local,57.2,88.0,29.88,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-18 13:28:00,0.01,large_local,62.6,77.0,29.89,10.0,SW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-18 13:43:21,0.01,large_local,62.6,72.0,29.96,10.0,NW,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-19 05:36:53,0.01,Beltway,32.0,60.0,30.66,10.0,N,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-19 06:26:54,0.01,Interstate,30.2,64.0,30.7,10.0,N,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-19 06:46:37,0.01,Interstate,30.2,64.0,30.7,10.0,N,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-19 07:34:13,0.01,large_local,24.8,59.0,30.73,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-19 07:42:51,0.01,large_local,30.2,55.0,30.71,10.0,N,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-19 08:32:48,0.01,large_local,23.0,74.0,30.69,10.0,Calm,unknown,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-19 08:26:50,0.01,Interstate,30.0,56.0,30.73,10.0,NE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-19 09:16:05,0.01,local,32.0,54.0,30.73,10.0,NE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-19 09:23:05,0.01,Beltway,32.0,54.0,30.74,10.0,N,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-19 10:22:45,0.01,large_local,32.0,55.0,30.73,10.0,NE,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-19 10:28:37,0.01,Beltway,32.0,55.0,30.73,10.0,NE,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-19 11:44:04,0.01,Beltway,37.0,46.0,30.72,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-19 12:23:03,0.01,large_local,32.0,55.0,30.69,10.0,NW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-19 12:22:02,0.01,large_local,35.6,48.0,30.71,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,1,1,Winter
1,2016-12-19 12:35:01,0.01,Beltway,33.8,52.0,30.69,10.0,NE,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-19 17:42:21,0.01,large_local,28.4,55.0,30.69,10.0,NE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-19 18:08:22,0.01,Beltway,32.0,51.0,30.67,10.0,NE,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Winter
1,2016-12-19 18:47:30,0.01,large_local,28.4,55.0,30.69,10.0,NE,Clear,0,0,0,0,0,0,0,1,Night,0,0,0,1,1,Winter
1,2016-12-19 18:51:49,0.01,Interstate,28.4,69.0,30.7,10.0,NE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-19 18:52:35,0.01,Beltway,32.0,51.0,30.68,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Winter
1,2016-12-20 06:34:20,0.01,Interstate,17.6,79.0,30.62,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-20 06:33:39,2.35,Interstate,17.6,79.0,30.62,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-20 06:58:40,0.01,large_local,17.6,73.0,30.62,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-20 07:57:51,0.01,Interstate,28.0,72.0,30.61,10.0,N,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-20 07:54:43,0.01,large_local,14.0,100.0,30.61,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-20 08:05:59,0.01,Interstate,19.4,93.0,30.61,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-20 09:58:36,0.01,local,24.8,80.0,30.61,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-20 11:23:47,0.01,Interstate,32.0,44.0,30.54,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-20 11:38:25,0.01,Highway,30.9,41.0,30.53,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-20 12:44:51,0.01,Beltway,32.0,48.0,30.47,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-20 14:22:05,0.01,Beltway,36.7,43.0,30.42,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-20 20:22:59,0.01,Interstate,26.6,86.0,30.3,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 05:29:23,0.01,Beltway,23.0,93.0,30.2,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 05:28:29,0.01,large_local,23.0,93.0,30.2,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 05:58:15,0.01,Interstate,23.0,85.0,30.21,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 06:37:14,0.01,large_local,28.4,64.0,30.18,10.0,Calm,unknown,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 06:42:35,0.01,large_local,24.8,93.0,30.24,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,1,Night,0,0,0,1,1,Winter
1,2016-12-21 06:50:22,0.01,local,30.2,55.0,30.19,10.0,NW,unknown,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 06:56:54,0.01,large_local,30.2,55.0,30.19,10.0,NW,unknown,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-21 08:40:08,0.01,Beltway,26.6,86.0,30.24,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,1,1,Winter
1,2016-12-21 09:33:10,0.01,Beltway,32.0,80.0,30.26,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-21 17:14:45,0.01,local,39.2,49.0,30.24,10.0,Calm,Clear,0,1,0,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-21 17:42:04,0.01,large_local,37.4,52.0,30.25,10.0,SE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-21 18:44:14,0.01,large_local,37.4,52.0,30.25,10.0,SE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-21 19:07:00,0.01,Interstate,39.9,40.0,30.23,10.0,SE,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-21 19:27:35,0.01,large_local,33.8,48.0,30.25,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-22 08:02:45,0.01,Highway,31.1,92.0,30.03,7.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-22 08:29:36,0.01,Highway,38.8,82.0,30.03,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-22 08:29:36,0.01,Highway,38.8,82.0,30.03,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-22 08:31:44,0.72,Interstate,37.4,60.0,30.05,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-22 09:09:00,0.01,Highway,33.8,81.0,30.03,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-22 09:09:52,0.01,local,33.8,81.0,30.03,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-22 10:13:15,0.01,large_local,44.6,49.0,30.02,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-22 16:52:42,0.01,Beltway,46.9,44.0,30.16,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-22 17:29:24,0.01,local,41.0,45.0,30.23,10.0,NW,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-22 18:02:40,0.01,large_local,41.0,45.0,30.24,10.0,NW,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-22 18:42:29,0.01,Beltway,43.2,46.0,30.25,10.0,NW,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-22 19:51:32,0.01,large_local,45.0,46.0,30.28,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-22 20:52:22,0.01,Interstate,42.8,57.0,30.29,10.0,W,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-23 06:00:39,0.01,Highway,23.0,93.0,30.47,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-23 06:08:03,0.01,Interstate,24.8,93.0,30.45,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Winter
1,2016-12-23 06:35:12,0.01,large_local,28.4,69.0,30.49,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-23 06:57:44,0.01,Beltway,32.0,85.0,30.49,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-23 08:27:33,0.01,Interstate,37.0,67.0,30.51,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-23 09:02:35,0.01,large_local,37.0,67.0,30.51,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-23 09:13:02,0.01,Interstate,33.8,87.0,30.53,10.0,Calm,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-23 09:26:17,0.01,Interstate,37.4,60.0,30.53,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-23 09:38:22,0.01,Interstate,36.0,59.0,30.54,10.0,W,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-23 11:32:28,2.21,large_local,42.8,53.0,30.51,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-23 17:36:58,0.01,Interstate,42.8,53.0,30.46,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-24 07:47:54,0.01,Interstate,39.0,86.0,30.19,7.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-24 07:48:54,0.01,local,37.4,100.0,30.23,5.0,S,Overcast,0,1,0,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-24 12:27:39,0.01,large_local,42.8,93.0,30.14,7.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-24 13:21:12,0.01,Interstate,46.4,100.0,30.14,7.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-24 13:33:05,0.01,Beltway,44.6,93.0,30.13,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-24 15:08:28,0.01,large_local,46.4,100.0,30.16,10.0,N,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-24 15:34:18,0.01,local,44.6,100.0,30.2,10.0,Calm,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-24 17:13:20,0.01,local,44.1,100.0,30.2,9.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-24 22:03:07,0.01,Beltway,33.8,100.0,30.3,0.2,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-25 17:13:58,0.01,large_local,42.8,81.0,30.55,10.0,Calm,Partly Cloudy,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Winter
1,2016-12-25 21:32:35,0.01,Interstate,30.9,100.0,30.62,9.0,W,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-26 03:47:52,0.01,local,37.4,93.0,30.65,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-26 04:53:56,0.01,local,37.4,93.0,30.65,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-26 10:54:50,0.01,Highway,39.6,80.0,30.64,10.0,E,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-26 18:10:51,0.01,local,42.8,87.0,30.38,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-26 21:05:09,0.01,Highway,43.3,90.0,30.29,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-27 04:04:27,0.01,large_local,53.6,82.0,30.01,10.0,S,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-27 05:39:55,0.01,Interstate,48.2,100.0,29.94,10.0,S,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-27 06:21:33,0.01,Highway,55.4,82.0,29.97,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-27 06:43:15,0.01,Highway,55.4,88.0,29.98,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-27 07:23:21,0.01,Beltway,53.6,88.0,29.94,10.0,S,Scattered Clouds,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-27 07:57:45,0.01,Interstate,55.4,82.0,29.94,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-27 08:02:34,0.01,Interstate,55.9,93.0,29.93,10.0,SW,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Winter
1,2016-12-27 08:48:06,0.01,local,55.4,82.0,29.95,10.0,S,Mostly Cloudy,0,1,0,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-27 09:42:30,0.01,Interstate,57.9,87.0,29.92,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-27 10:04:23,0.01,local,57.9,87.0,29.92,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-27 11:58:52,0.01,Highway,57.6,87.0,29.92,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-27 15:20:12,0.01,Beltway,64.4,34.0,29.87,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-27 16:29:32,0.01,Interstate,59.0,39.0,29.93,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-27 19:26:26,0.01,large_local,50.0,54.0,29.94,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-28 05:22:54,0.01,large_local,37.4,70.0,30.1,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-28 06:25:00,0.01,local,39.2,65.0,30.13,10.0,SW,Clear,0,0,1,0,0,0,0,1,Night,0,0,0,0,2,Winter
1,2016-12-28 06:26:52,0.01,large_local,39.2,65.0,30.13,10.0,SW,Clear,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Winter
1,2016-12-28 09:37:49,0.01,large_local,41.0,57.0,30.2,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-28 11:08:26,0.01,large_local,45.0,49.0,30.19,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-28 11:20:53,0.01,Beltway,44.6,49.0,30.19,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-28 11:26:36,0.01,large_local,44.6,49.0,30.19,10.0,NW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-28 15:10:59,0.01,local,46.2,47.0,30.15,10.0,N,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-28 16:21:35,0.01,Interstate,46.0,47.0,30.14,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-28 16:51:14,0.01,large_local,45.0,56.0,30.13,10.0,NE,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-28 17:47:15,0.01,Highway,34.7,72.0,30.17,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-28 17:56:44,0.01,local,42.1,67.0,30.14,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-28 18:30:59,0.01,Beltway,44.1,53.0,30.14,10.0,E,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-28 18:41:08,0.01,Beltway,44.1,53.0,30.14,10.0,E,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-28 19:45:27,0.01,Beltway,32.0,87.0,30.14,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-29 06:17:28,0.01,Interstate,33.8,100.0,29.86,2.5,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-29 06:46:37,0.01,Interstate,37.4,87.0,29.78,7.0,S,Drizzle,0,0,0,0,0,0,0,0,Night,0,0,1,1,0,Winter
1,2016-12-29 06:38:43,0.01,Interstate,39.0,100.0,29.83,3.0,SE,Drizzle,0,0,0,0,0,0,0,0,Night,0,0,1,0,0,Winter
1,2016-12-29 06:41:48,0.01,Interstate,39.0,100.0,29.83,3.0,SE,Drizzle,0,0,0,0,0,0,0,0,Night,0,0,1,0,0,Winter
1,2016-12-29 06:55:57,0.01,Interstate,39.2,100.0,29.88,5.0,SE,Rain,0,0,0,0,0,0,0,0,Night,0,0,1,0,0,Winter
1,2016-12-29 07:03:47,0.01,Interstate,37.0,86.0,29.83,7.0,S,Drizzle,0,0,0,0,0,0,0,0,Night,0,0,1,1,0,Winter
1,2016-12-29 06:56:10,0.01,Interstate,33.8,93.0,29.85,1.5,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-29 07:07:13,0.01,Interstate,36.0,97.0,29.8,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,1,0,0,Winter
1,2016-12-29 07:12:21,0.01,Interstate,39.9,100.0,29.83,4.0,S,Rain,0,0,0,0,0,0,0,0,Night,0,0,1,0,0,Winter
1,2016-12-29 08:12:01,0.01,Interstate,37.4,100.0,29.83,4.0,S,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Winter
1,2016-12-29 09:11:38,0.01,Beltway,41.0,93.0,29.78,7.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 10:17:07,2.17,Beltway,42.8,93.0,29.75,10.0,SW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-29 10:24:01,0.01,Interstate,39.2,87.0,29.8,5.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 11:46:00,0.01,Interstate,41.0,87.0,29.71,8.0,W,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 12:56:09,0.01,Highway,45.0,93.0,29.65,10.0,W,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-29 12:52:04,0.01,large_local,45.0,93.0,29.65,10.0,W,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Winter
1,2016-12-29 13:56:35,0.01,Highway,42.8,81.0,29.65,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 15:41:44,0.01,Beltway,46.0,83.0,29.66,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 15:56:32,0.01,Highway,44.6,81.0,29.62,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 16:36:27,0.01,large_local,44.6,39.0,29.7,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Winter
1,2016-12-29 17:16:40,0.01,Interstate,41.0,49.0,29.77,10.0,W,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-29 17:51:20,0.01,Interstate,46.9,42.0,29.73,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-29 17:56:19,0.01,Beltway,44.6,49.0,29.72,10.0,W,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-29 18:17:29,0.01,Beltway,42.8,53.0,29.72,10.0,NW,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Winter
1,2016-12-29 18:21:16,0.01,Interstate,42.8,53.0,29.72,10.0,NW,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Winter
1,2016-12-30 06:11:03,0.01,Interstate,33.8,56.0,29.78,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-30 06:09:52,0.01,Interstate,33.8,56.0,29.78,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-30 06:11:46,0.01,Interstate,33.8,56.0,29.78,10.0,NW,Scattered Clouds,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Winter
1,2016-12-30 06:21:41,0.01,large_local,33.8,56.0,29.78,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-30 06:40:18,1.65,large_local,33.8,56.0,29.79,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Winter
1,2016-12-30 07:20:49,0.01,Beltway,34.5,59.0,29.8,10.0,W,Scattered Clouds,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Winter
1,2016-12-30 10:13:13,0.01,Interstate,30.2,69.0,29.89,1.2,NW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-30 10:16:31,0.01,large_local,30.2,69.0,29.89,1.2,NW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-30 11:25:47,0.01,local,39.2,45.0,29.86,9.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
1,2016-12-30 11:51:28,0.01,large_local,37.9,47.0,29.87,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Winter
