Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.25,Highway,81.0,45.0,29.71,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.032,large_local,68.0,78.0,30.11,10.0,SE,Scattered Clouds,False,True,False,False,True,False,False,True,Night
0.985,Highway,59.0,100.0,29.97,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.35,local,61.0,55.0,30.26,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.43,large_local,37.0,52.0,29.92,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.524,large_local,66.2,100.0,29.62,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,True,Night
0.133,large_local,23.0,95.0,29.64,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.094,local,30.0,47.0,30.04,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.038,large_local,35.1,89.0,30.32,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.287,Interstate,43.0,31.0,30.26,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.376,Interstate,72.0,48.0,29.46,10.0,Variable,Fair,False,False,True,False,False,False,False,False,Day
0.071,Beltway,34.0,68.0,29.71,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.256,Interstate,28.9,78.0,30.56,5.0,NW,Haze,False,False,False,False,False,False,False,False,Day
0.407,Rt100,75.0,51.0,30.2,10.0,E,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.234,local,50.0,93.0,29.87,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Night
3.22,Interstate,80.6,45.0,30.0,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.693,local,61.0,100.0,29.84,0.25,SW,Fog,False,False,False,False,False,False,False,False,Day
0.072,local,23.0,63.0,29.82,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.091,local,89.0,42.0,29.69,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
2.942,Interstate,30.0,93.0,29.85,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.222,local,43.0,64.0,30.51,10.0,E,Cloudy,False,True,False,False,True,False,False,True,Night
0.434,local,39.0,49.0,30.0,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
3.009999990463257,Interstate,59.0,41.0,29.37,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.25,Interstate,70.0,49.0,29.36,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.179,Highway,32.0,56.0,29.62,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.288,Highway,45.0,60.0,29.74,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.122,large_local,66.0,78.0,30.14,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
5.5360000000000005,Interstate,62.6,94.0,29.82,1.8,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.031,large_local,89.6,53.0,30.0,10.0,Calm,Mostly Cloudy,True,True,False,False,False,False,False,True,Day
2.1600000858306885,Interstate,81.0,79.0,29.48,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.081,Highway,72.0,76.0,29.84,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
1.018,large_local,62.6,42.0,30.07,10.0,W,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.136,local,80.6,74.0,29.96,10.0,SW,Overcast,True,False,False,False,False,False,False,True,Day
0.039,Highway,49.0,48.0,30.09,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Night
0.451,local,64.4,42.0,30.04,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
3.5199999809265137,Beltway,73.0,93.0,30.0,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.035,large_local,25.0,69.0,30.38,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
4.072,Highway,46.4,87.0,30.04,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.063,local,26.0,80.0,30.33,4.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.02,local,59.0,96.0,30.06,0.12,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.232,local,70.9,81.0,29.71,10.0,SE,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.597,local,46.4,93.0,29.95,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.046,large_local,86.0,92.0,29.91,10.0,S,Fair,False,True,False,False,False,False,False,False,Night
0.496,Highway,91.4,55.0,30.17,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.6609999999999999,local,54.0,93.0,29.32,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.278,local,41.0,26.0,30.01,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.165,Highway,44.0,85.0,30.12,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.958,local,91.0,43.0,29.94,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.25,Interstate,82.0,54.0,29.16,10.0,Variable,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.395,Interstate,49.0,54.0,29.32,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
2.967,Highway,64.0,99.0,29.84,8.0,W,Drizzle,False,False,False,False,False,False,False,False,Night
2.664,local,47.0,82.0,30.05,10.0,SE,Fair,True,False,False,False,False,False,False,False,Night
0.095,local,82.0,44.0,30.01,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
0.264,Highway,41.0,53.0,30.48,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.599,local,35.6,100.0,30.41,4.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.6459999999999999,Interstate,52.0,40.0,30.23,10.0,N,Clear,False,False,False,False,False,False,False,False,Night
0.355,large_local,37.4,41.0,30.54,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.25,Interstate,34.0,96.0,29.22,3.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.406,Highway,79.0,78.0,30.09,9.0,S,Mostly Cloudy,False,False,False,False,True,False,False,True,Night
1.02,Highway,32.0,93.0,30.0,0.5,NE,Snow,False,False,False,False,False,False,False,False,Day
0.24,Highway,59.0,67.0,30.29,10.0,SW,Fair,False,False,True,False,False,False,False,False,Night
0.444,Highway,60.8,100.0,30.01,2.5,Calm,Clear,False,False,False,False,False,False,False,True,Night
0.202,large_local,33.1,46.0,29.62,10.0,S,Overcast,False,False,False,False,False,False,False,False,Night
0.6920000000000001,local,73.0,73.0,29.99,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.194,Highway,54.0,83.0,29.95,10.0,NW,Overcast,False,False,True,False,False,False,False,False,Day
0.463,large_local,81.0,74.0,29.5,10.0,Calm,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0.373,local,36.0,41.0,29.92,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
3.3680000000000003,Interstate,35.1,28.0,30.12,10.0,W,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.276,Highway,75.0,76.0,30.01,9.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.152,Highway,82.0,56.0,30.15,10.0,Variable,Overcast,False,False,False,False,False,False,False,False,Day
1.5930000000000002,Beltway,42.0,92.0,30.33,1.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
0.6759999999999999,local,82.4,58.0,29.89,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
3.625,large_local,63.0,94.0,29.49,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.457,Interstate,43.0,100.0,29.66,1.0,NW,Heavy Rain,False,False,False,False,False,False,False,False,Night
0.0,local,84.9,23.0,30.14,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
1.047,Interstate,34.0,70.0,30.27,10.0,W,Fair,False,False,True,False,False,False,False,False,Night
0.056,Highway,75.0,94.0,29.81,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.297,local,41.0,61.0,30.43,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,81.0,65.0,30.06,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.113,large_local,45.0,71.0,30.26,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.212,Beltway,24.0,54.0,30.09,10.0,NE,Fair,False,False,False,False,False,False,False,False,Night
0.345,Interstate,59.0,100.0,29.4,1.0,S,Fog,False,False,False,False,False,False,False,False,Day
0.5429999999999999,Highway,88.0,49.0,29.95,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
1.52,Highway,39.2,65.0,30.42,10.0,SE,Clear,False,False,False,False,False,False,False,False,Night
0.7040000000000001,large_local,60.1,46.0,30.12,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.111,Highway,41.0,100.0,30.05,8.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.397,large_local,43.0,100.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.055,Beltway,28.0,77.0,30.28,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.241,local,66.0,87.0,29.14,8.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.7440000000000001,large_local,89.1,42.0,30.05,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.287,local,32.0,93.0,30.17,7.0,Calm,Overcast,False,False,False,False,False,True,False,False,Night
0.0,local,55.0,57.0,30.17,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.618,local,46.0,95.0,29.81,3.0,Calm,Rain,False,False,False,False,False,False,False,False,Night
0.0,local,54.0,41.0,29.06,10.0,NW,Partly Cloudy,False,False,False,False,False,True,False,False,Day
0.5820000000000001,nan,45.0,100.0,30.37,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
1.148,Beltway,52.0,18.0,30.51,10.0,N,Fair,False,False,True,False,False,False,False,False,Day
0.022,local,30.0,69.0,29.49,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.526,large_local,32.0,100.0,30.09,0.8,W,Snow,False,False,False,False,False,False,False,False,Day
0.241,31B,66.0,68.0,29.9,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,19.0,85.0,30.6,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.29,Highway,57.0,82.0,29.73,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.472,Highway,70.0,100.0,29.95,8.0,E,Drizzle,False,False,False,False,False,False,False,False,Night
0.518,large_local,46.0,100.0,29.36,1.0,S,Drizzle,False,False,False,False,False,False,False,False,Day
0.029,large_local,86.5,68.0,29.88,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.405,large_local,25.0,93.0,30.14,5.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.057,local,59.0,55.0,29.8,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.173,Interstate,65.0,48.0,29.58,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
2.9760000000000004,Interstate,23.0,96.0,30.54,0.2,SE,Snow,False,False,False,False,False,False,False,False,Day
2.295,local,46.4,81.0,30.0,10.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
2.048,Beltway,73.8,85.0,30.06,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
2.271,local,73.0,84.0,29.68,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
1.374,Highway,62.0,96.0,29.52,10.0,E,Drizzle,False,True,False,False,False,False,False,True,Day
0.0,Interstate,61.0,68.0,30.16,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.021,local,46.0,50.0,29.75,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.517,Highway,58.0,42.0,30.16,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.779,local,61.0,63.0,29.86,10.0,W,Fair,False,False,True,False,False,False,False,False,Day
0.016,local,41.0,70.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Day
1.007,Interstate,49.0,83.0,29.43,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
0.289,large_local,39.0,90.0,30.26,4.0,Calm,Cloudy,False,True,False,False,False,False,False,False,Day
1.234,Highway,28.9,89.0,30.63,0.5,N,Snow,False,False,False,False,False,False,False,False,Day
0.274,Highway,38.0,58.0,29.75,10.0,W,Fair,False,False,False,False,False,False,False,True,Night
0.483,Highway,82.0,74.0,29.97,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
0.133,large_local,62.1,43.0,30.33,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.952,large_local,57.2,72.0,30.15,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
1.813,large_local,86.0,55.0,29.13,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.15,local,52.0,58.0,29.84,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.211,local,37.0,70.0,29.1,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.529,large_local,73.0,25.0,29.73,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1.364,local,50.0,28.0,29.81,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,32.0,69.0,30.44,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.331,local,81.0,58.0,29.41,7.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
3.011,local,28.4,93.0,30.35,0.2,NE,Snow,False,False,False,False,False,False,False,False,Day
0.122,Highway,93.0,41.0,29.08,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.155,local,43.0,93.0,29.62,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.32,large_local,52.0,47.0,29.61,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.084,large_local,37.4,22.0,30.12,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
5.820000171661378,Interstate,61.0,40.0,30.37,8.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.124,Highway,67.0,89.0,29.93,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,87.8,24.0,29.99,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.345,local,45.5,93.0,29.69,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
4.3210000000000015,Highway,73.0,84.0,29.85,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
1.5930000000000002,Beltway,58.0,97.0,29.7,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Night
0.029,local,91.0,37.0,29.78,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.016,local,86.0,58.0,30.02,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.256,local,82.0,69.0,29.35,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.428,Highway,47.0,80.0,29.55,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.229,local,52.0,62.0,29.82,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.069,large_local,72.0,41.0,29.25,10.0,Variable,Fair,False,False,False,False,False,True,False,False,Day
0.41,Highway,69.1,100.0,29.68,4.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.22,Highway,61.0,36.0,29.54,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.022,local,79.0,64.0,30.0,7.0,SE,Fair,False,False,False,False,False,False,False,False,Day
1.444,local,58.1,87.0,30.3,10.0,SW,Overcast,False,False,False,False,False,False,False,True,Day
0.534,local,45.0,81.0,29.55,7.0,NE,Cloudy,False,False,False,False,False,False,False,True,Day
0.25,Highway,41.0,53.0,30.32,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
1.135,local,82.0,67.0,29.88,10.0,NW,Mostly Cloudy,False,True,False,True,False,True,False,False,Day
0.383,local,27.3,65.0,30.54,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.061,Highway,40.0,58.0,29.62,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Day
0.669,Highway,39.0,62.0,29.84,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.931,local,37.0,100.0,29.81,1.0,NW,Fog,False,False,False,False,False,False,False,False,Day
0.318,Interstate,43.0,93.0,29.52,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.453,Highway,19.0,43.0,30.74,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.44,Interstate,64.0,56.0,29.7,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.135,Interstate,46.0,87.0,29.27,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.8220000000000001,Highway,53.0,55.0,29.78,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.024,local,73.0,94.0,29.77,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
1.015,Highway,39.0,67.0,30.38,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.036,large_local,67.0,87.0,29.54,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
0.032,large_local,68.0,78.0,30.11,10.0,SE,Scattered Clouds,False,False,False,False,True,False,False,False,Night
0.154,large_local,77.0,65.0,29.82,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.165,local,61.0,56.0,30.0,10.0,SE,Mostly Cloudy,False,True,False,False,False,False,False,False,Night
0.138,local,73.0,73.0,29.37,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.021,Highway,46.0,50.0,29.75,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Day
0.244,Interstate,31.0,61.0,29.87,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
0.355,Interstate,25.0,59.0,29.99,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.111,Highway,84.0,65.0,29.84,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,True,Night
0.953,Interstate,25.0,66.0,30.26,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.8240000000000001,local,82.0,74.0,30.11,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Day
0.807,Interstate,52.0,100.0,29.37,7.0,SW,Drizzle,False,False,False,False,False,False,False,False,Night
0.343,local,49.0,44.0,29.57,10.0,Variable,Cloudy,True,False,False,False,False,False,False,False,Day
4.739999771118164,Beltway,48.0,36.0,30.1,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
