Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.0,Interstate,87.1,51.0,29.82,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.001,local,60.8,52.0,30.41,10.0,SE,Clear,False,True,False,False,False,False,False,True,Day
0.215,local,81.0,42.0,29.67,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,47.5,91.0,29.46,10.0,SW,Overcast,False,False,True,False,False,False,False,False,Night
3.549999952316284,large_local,90.5,53.0,30.25,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,local,66.0,96.0,29.47,2.0,Variable,Fog,False,True,False,False,False,False,False,True,Day
0.0,Beltway,37.0,83.0,30.04,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,large_local,50.0,64.0,29.73,10.0,SW,Overcast,False,False,True,False,False,False,False,False,Day
0.01,large_local,57.2,100.0,29.98,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,53.0,66.0,29.47,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,66.2,94.0,30.14,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,24.8,93.0,30.23,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.708,Interstate,75.0,46.0,29.86,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,87.0,44.0,29.88,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,61.2,85.0,30.08,10.0,NW,Mostly Cloudy,False,False,False,False,False,True,False,False,Night
0.023,Highway,59.0,88.0,30.11,10.0,SE,Overcast,False,False,False,False,False,False,False,True,Day
0.01,Interstate,37.4,93.0,30.45,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,local,39.4,34.0,30.15,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,70.0,60.0,29.92,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,37.0,76.0,30.09,9.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,52.0,41.0,29.76,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,79.0,79.0,30.09,10.0,W,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,large_local,53.0,41.0,30.28,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
1.232,Interstate,41.0,93.0,30.44,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
2.233,Highway,44.0,38.0,29.46,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,64.9,75.0,30.19,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,56.0,10.0,30.1,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.0,41.0,30.08,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.899,Interstate,23.9,32.0,30.46,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
5.150000095367432,Interstate,45.0,66.0,30.26,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,39.2,93.0,30.16,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.0,Interstate,77.0,69.0,29.99,10.0,Calm,Drizzle,False,False,True,False,False,False,False,False,Day
0.0,Beltway,70.0,90.0,30.25,9.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.01,local,62.6,100.0,29.91,3.0,SW,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Interstate,39.0,100.0,30.19,4.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.01,Beltway,41.0,65.0,30.05,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.0,Interstate,32.0,100.0,30.27,3.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,42.8,42.0,29.9,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.01,Interstate,66.0,87.0,29.7,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,32.0,93.0,30.37,4.0,NE,Ice Pellets,False,False,False,False,False,False,False,False,Day
4.78000020980835,Highway,44.6,66.0,29.91,10.0,W,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,Interstate,84.9,25.0,29.83,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,72.0,69.0,30.0,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,35.6,100.0,30.26,4.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.5920000000000001,local,76.0,46.0,29.77,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,33.8,100.0,30.31,2.1,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,77.0,94.0,29.96,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,68.0,100.0,30.06,0.2,Calm,Fog,False,False,True,False,False,False,False,False,Night
0.0,Interstate,80.1,67.0,30.13,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.01,Highway,50.0,62.0,30.34,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,82.0,66.0,29.65,7.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.565,Interstate,48.2,93.0,30.23,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,59.0,93.0,30.07,10.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.4300000071525574,Highway,25.7,89.0,29.94,1.5,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,33.8,52.0,30.22,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,61.3,91.0,30.09,10.0,SW,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Interstate,24.1,48.0,29.7,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.0,Interstate,72.0,94.0,29.6,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,31.0,57.0,29.55,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,37.0,56.0,30.16,10.0,W,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,46.0,39.0,29.66,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.4,83.0,30.16,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,68.0,93.0,29.73,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,93.0,46.0,29.71,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,52.0,97.0,30.23,3.0,NE,Rain,False,False,False,False,False,False,False,False,Day
0.105,local,74.0,73.0,29.1,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,large_local,82.9,72.0,29.88,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.331,large_local,55.0,46.0,30.09,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,55.9,44.0,29.72,10.0,Variable,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Highway,42.1,100.0,29.83,2.0,NE,Rain,False,False,False,False,False,False,False,False,Night
0.0,Interstate,48.9,52.0,30.2,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,large_local,73.4,65.0,30.23,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,78.6,31.0,29.98,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.01,large_local,57.9,90.0,29.91,10.0,S,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,28.4,93.0,30.4,1.2,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Highway,69.8,100.0,30.02,2.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.8,68.0,30.13,10.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.01,Beltway,51.8,54.0,29.86,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.7099999785423279,Interstate,43.0,76.0,29.48,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.239999994635582,local,53.6,24.0,30.49,10.0,SW,Clear,False,False,False,False,False,False,False,True,Day
0.0,Interstate,71.0,39.0,29.86,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,43.2,93.0,30.38,2.5,S,Overcast,False,False,True,False,False,False,False,False,Day
1.225,Beltway,75.0,44.0,30.17,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,41.0,96.0,30.3,0.5,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.01,Interstate,30.2,64.0,29.98,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Beltway,25.0,84.0,29.94,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.0,Highway,34.0,67.0,29.39,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,69.0,99.0,29.85,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.01,local,55.4,82.0,29.95,10.0,S,Mostly Cloudy,False,True,False,False,False,False,False,False,Day
0.107,Beltway,78.0,56.0,29.87,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,local,35.6,36.0,30.33,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
5.849999904632568,local,33.8,65.0,29.95,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.8,100.0,29.68,7.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Highway,62.6,94.0,30.16,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Beltway,48.0,47.0,29.97,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
1.3730000000000002,local,32.0,44.0,30.37,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.0,94.0,29.29,5.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,41.5,97.0,30.03,4.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.5299999713897705,Highway,64.0,28.0,30.02,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
2.356,Interstate,41.0,87.0,30.16,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,86.0,57.0,29.98,10.0,W,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,30.9,100.0,30.23,0.5,SW,Light Freezing Fog,False,False,False,False,False,False,False,False,Day
1.0490000000000002,Interstate,60.8,88.0,29.51,4.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,53.1,71.0,30.48,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Day
8.890000343322754,Interstate,28.9,92.0,29.65,2.5,N,Snow,False,False,False,False,False,False,False,False,Night
1.237,Interstate,78.8,78.0,29.87,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,66.2,49.0,29.82,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,55.0,43.0,29.39,10.0,NW,Windy,False,False,False,False,False,False,False,True,Day
0.0,Interstate,82.4,66.0,30.16,10.0,E,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,26.0,49.0,30.23,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,53.6,47.0,30.38,7.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.474,Interstate,88.0,48.0,30.14,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,69.1,100.0,29.98,0.1,NW,Fog,False,False,True,False,False,False,False,False,Day
0.0,Interstate,35.6,52.0,30.49,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.3670000000000001,Highway,63.0,93.0,29.8,2.0,S,Rain,False,False,True,False,False,False,False,False,Day
0.0,Highway,72.0,87.0,30.02,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,59.0,23.0,30.11,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,77.0,62.0,29.86,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.01,Interstate,68.0,60.0,29.71,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
11.8100004196167,Interstate,32.0,87.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,51.0,48.0,30.17,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.0,Interstate,30.9,96.0,30.33,1.5,NW,Snow,False,False,True,False,False,False,False,False,Day
1.4099999666213991,local,64.4,88.0,29.83,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,57.2,94.0,29.69,3.0,E,Overcast,False,False,False,False,False,False,False,False,Day
1.309999942779541,Highway,64.0,88.0,29.0,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,34.0,94.0,30.0,5.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,44.1,85.0,30.36,6.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.765,Interstate,82.9,43.0,30.1,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.9,79.0,30.06,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.01,local,66.2,100.0,29.99,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.01,Tunnel,43.0,100.0,30.28,1.5,NE,Drizzle,False,False,True,False,False,False,False,False,Day
0.01,Interstate,54.0,35.0,29.5,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,65.5,82.0,30.0,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,45.0,37.0,30.1,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,51.8,47.0,30.01,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
2.189,Interstate,41.0,81.0,29.65,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,52.0,88.0,29.49,3.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,84.2,84.0,30.14,7.0,SE,Haze,False,False,False,False,False,False,False,True,Day
0.0,local,71.6,94.0,29.87,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,19.0,93.0,30.38,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,77.0,74.0,29.86,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.01,Interstate,46.0,44.0,30.48,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,73.9,91.0,29.93,6.0,SW,Overcast,False,False,True,False,False,False,False,False,Day
0.875,Beltway,79.0,63.0,29.75,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.209,Interstate,68.0,30.0,29.87,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,77.0,100.0,29.89,8.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,79.0,57.0,29.91,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,33.8,100.0,29.71,0.8,NE,Snow,False,False,False,False,False,False,False,False,Day
0.054,large_local,63.0,28.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.1,96.0,29.93,6.0,NE,Thunderstorms,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.6,88.0,30.04,7.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.261,local,32.0,64.0,30.15,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.01,large_local,64.4,77.0,29.72,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,82.4,66.0,30.11,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,79.0,66.0,30.04,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,78.1,40.0,30.12,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,89.0,57.0,29.58,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.059,large_local,75.0,55.0,30.13,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,56.0,85.0,29.71,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,55.0,96.0,29.4,6.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Interstate,62.6,94.0,30.2,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.01,local,30.2,69.0,30.52,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0.0,large_local,75.2,100.0,30.06,4.0,NE,Rain,False,False,False,False,False,False,False,False,Day
0.67,Highway,19.9,96.0,30.13,5.0,Calm,Snow,False,False,False,False,False,False,False,False,Day
0.01,Highway,55.4,100.0,29.94,0.5,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.0,Beltway,44.0,34.0,29.79,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,66.0,100.0,29.99,5.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Interstate,55.9,72.0,30.45,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,80.0,38.0,30.0,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.9,93.0,30.1,8.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.01,local,64.4,59.0,29.7,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,57.0,94.0,29.5,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,31.5,95.0,29.65,0.5,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,33.1,96.0,30.18,2.5,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.192,Interstate,37.0,54.0,30.13,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Beltway,37.9,45.0,30.0,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,32.0,93.0,29.94,2.0,NW,Snow,False,False,False,False,False,False,False,False,Night
0.0,Interstate,84.0,51.0,30.08,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
0.01,large_local,44.6,87.0,30.31,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.0,Beltway,61.0,35.0,29.86,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,Tunnel,53.1,48.0,30.29,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,73.9,87.0,29.98,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,local,60.0,69.0,28.98,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,44.0,69.0,29.39,10.0,SW,Fair,False,False,True,False,False,False,False,False,Day
0.0,Highway,47.0,46.0,30.03,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
